X,Y,FID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,COUNTY,FIPS,DIRECTIONS,NAICSCODE,NAICSDESCR,GEOPREC,PHONELOC,AGENCIES,AGENCY_PH,UNIQUE_ID,NUM_AGENCY,LONGITUDE,LATITUDE,ZIP4
-9979799.4889,4837052.444,612,NOT AVAILABLE,NOT AVAILABLE,431 EAST ADAMS STREET,2ND FLOOR,SPRINGFIELD,IL,62701,SANGAMON,17167,LOCATED ON THE NORTH SIDE OF EAST ADAMS STREET BETWEEN SOUTH 4TH STREET AND SOUTH 5TH STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",BLOCKFACE,N/A,"HIGHER EDUCATION, BOARD OF",(217) 557-7357,10404850,1,-89.6500643,39.8009051,1404
-9980678.3468,4837138.091,613,BICENTENNIAL BUILDING,NOT AVAILABLE,320 WEST WASHINGTON STREET,NOT AVAILABLE,SPRINGFIELD,IL,62701,SANGAMON,17167,LOCATED ON THE SE CORNER OF SOUTH PASFIELD STREET AND WEST WASHINGTON STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"FINANCIAL AND PROFESSIONAL REGULATION, DEPARTMENT OF; COMPREHENSIVE HEALTH INSURANCE PLAN; EDUCATIONAL LABOR RELATIONS BOARD, ILLINOIS; LABOR RELATIONS BOARD, ILLINOIS",(217) 782-6333,10404848,4,-89.6579589,39.801496,1135
-9917931.9068,5201454.7623,614,"E J ""ZEKE"" GIORGI CENTER",NOT AVAILABLE,200 SOUTH WYMAN STREET,NOT AVAILABLE,ROCKFORD,IL,61101,WINNEBAGO,17201,SE SIDE OF SOUTH WYMAN STREET BETWEEN ELM STREET AND CHESTNUT STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"ATTORNEY GENERAL, OFFICE OF THE; CENTRAL MANAGEMENT SERVICES, DEPARTMENT OF; REVENUE, DEPARTMENT OF; STATE POLICE, ILLINOIS; WORKERS COMPENSATION COMMISSION, ILLINOIS",(815) 987-7004,10404838,5,-89.0942979,42.2696307,1231
-8527973.5876,4725379.5549,615,DEPARTMENT OF COMMUNITY AND HOUSING DEVELOPMENT BUILDING,NOT AVAILABLE,100 COMMUNITY PLACE,NOT AVAILABLE,CROWNSVILLE,MD,21032,ANNE ARUNDEL,24003,ON THE WEST SIDE OF COMMUNITY PLACE 0.25 MILES WEST OF FAIRFIELD LOOP ROAD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT,NOT AVAILABLE,10407484,1,-76.6080904,39.025882,2037
-12353894.5698,3792463.7577,616,ARIZONA STATE BUILDING,(520) 628-6301,400 WEST CONGRESS STREET,NOT AVAILABLE,TUCSON,AZ,85701,PIMA,04019,LOCATED ON THE WEST SIDE OF NORTH GRANADA AVENUE BETWEEN WEST CONGRESS STREET AND WEST ALAMEDA STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"COURT OF APPEALS DIVISION TWO; FIRE MARSHAL; SUPREME COURT; SECRETARY OF STATE; HOUSE OF REPRESENTATIVES; SENATE; GOVERNORS OFFICE",(520) 628-6301,10404626,7,-110.9769235,32.2218235,1352
-12479471.65,3958374.7291,617,ARIZONA DEPARTMENT OF PUBLIC SAFETY BUILDING,(602) 223-2000,2102 WEST ENCANTO BOULEVARD,NOT AVAILABLE,PHOENIX,AZ,85009,MARICOPA,04013,LOCATED ON THE NW CORNER OF WEST ENCANTO BOULEVARD AND NORTH 21ST AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"LAW ENFORCEMENT MERIT SYSTEM COUNCIL (LEMSC); DEPARTMENT OF PUBLIC SAFETY",(602) 223-2000,10404621,2,-112.1050015,33.473887,2847
-12478415.6583,3955122.2193,618,DEPARTMENT OF AGRICULTURE,(602) 542-0998,1688 WEST ADAMS STREET,NOT AVAILABLE,PHOENIX,AZ,85007,MARICOPA,04013,LOCATED ON THE NE CORNER OF WEST ADAMS STREET AND NORTH 17TH AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"DEPARTMENT OF AGRICULTURE; AGRICULTURAL EMPLOYMENT RELATIONS BOARD",(602) 542-0998,10404616,2,-112.0955154,33.4495111,2606
-9382159.3207,3559741.9244,619,CALDWELL BUILDING,(850) 245-7105,107 EAST MADISON STREET,NOT AVAILABLE,TALLAHASSEE,FL,32301,LEON,12073,LOCATED ON THE SW CORNER OF SOUTH MONROE STREET AND EAST MADISON STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,AGENCY FOR WORKFORCE INNOVATION,(850) 245-7105,10405152,1,-84.2813707,30.436189,6545
-10855308.4657,4236422.7749,620,PARAGON BUILDING,NOT AVAILABLE,5801 BROADWAY EXTENSION,NOT AVAILABLE,OKLAHOMA CITY,OK,73118,OKLAHOMA,40109,EAST SIDE OF NORTH ROBINSON AVENUE 0.08 MILES SOUTH OF NW 59TH STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"PUBLIC EMPLOYEES RETIREMENT SYSTEM, OKLAHOMA; LAND OFFICE, COMMISSIONERS OF THE",(405) 858-6737,10405300,2,-97.514895,35.5320576,7482
-10383960.1459,4468142.3912,621,HAMMONS BUILDING,NOT AVAILABLE,300 SOUTH JOHN Q HAMMONS PARKWAY,NOT AVAILABLE,SPRINGFIELD,MO,65806,GREENE,29077,LOCATED ON THE EAST SIDE OF SOUTH JOHN Q HAMMONS PARKWAY 0.07 MILES SOUTH OF EAST SAINT LOUIS AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,MISSOURI COURT OF APPEALS - SOUTHERN DISTRICT,(417) 895-6825,10405379,1,-93.2807009,37.2080231,2518
-10363071.2646,5613509.9134,622,GOLDEN RULE BUILDING,NOT AVAILABLE,85 7TH PLACE EAST,NOT AVAILABLE,SAINT PAUL,MN,55101,RAMSEY,27123,"LOCATED ON THE NW SIDE OF 7TH PLACE EAST, BETWEEN MINNESOTA STREET AND ROBERT STREET NORTH",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"MINNESOTA DEPARTMENT OF COMMERCE; BOARD OF ARCHITECTURE, ENGINEERING, LAND SURVEYING, LANDSCAPE ARCHITECTURE, GEOSCIENCE, AND INTERIOR DESIGN; BOARD OF ACCOUNTANCY",(651) 296-4026,10406668,3,-93.0930532,44.9490872,2192
-11792879.1776,4257126.1251,623,EAST COMPLEX - LEW WALLACE BUILDING,NOT AVAILABLE,495 OLD SANTA FE TRAIL,NOT AVAILABLE,SANTA FE,NM,87501,SANTA FE,35049,"LOCATED ON THE SOUTH SIDE OF EAST DE VARGAS STREET, 0.04 MILES EAST OF OLD SANTA FE TRAIL",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"OFFICE OF THE STATE ENGINEER; DEPARTMENT OF TOURISM",(505) 827-6168,10405010,2,-105.9372365,35.6832644,2750
-13506434.5709,4658036.2351,624,OFFICE OF THE ADJUTANT GENERAL,(916) 854-3000,9800 GOETHE ROAD,NOT AVAILABLE,SACRAMENTO,CA,95827,SACRAMENTO,06067,ON THE SOUTH SIDE OF THE INTERSECTION OF GRANBY DRIVE AND GOETHE ROAD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,NATIONAL GUARD HEADQUARTERS,(916) 854-3440,10405160,1,-121.3303663,38.5543542,3561
-8754092.7323,4270588.1425,625,DEPARTMENT OF AGRICULTURE BUILDING,(919) 733-7125,2 WEST EDENTON STREET,NOT AVAILABLE,RALEIGH,NC,27601,WAKE,37183,LOCATED ON THE NORTH SIDE OF EAST EDENTON STREET BETWEEN NORTH SALISBURY STREET AND NORTH WILMINGTON STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,NORTH CAROLINA DEPARTMENT OF AGRICULTURE AND CONSUMER SERVICES,NOT AVAILABLE,10405223,1,-78.639353,35.781431,1020
-9413110.8121,5271276.4844,626,CONSTITUTION HALL,NOT AVAILABLE,525 WEST ALLEGAN STREET,NOT AVAILABLE,LANSING,MI,48933,INGHAM,26065,LOCATED ON THE SOUTH SIDE OF WEST ALLEGAN STREET IN BETWEEN SOUTH WALNUT STREET AND SOUTH PINE STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF AGRICULTURE,(517) 335-1830,10405272,1,-84.5594133,42.7320553,1502
-12934100.7694,5404390.3855,627,WASHINGTON GROUP PLAZA BUILDING,NOT AVAILABLE,800 EAST PARK BOULEVARD,NOT AVAILABLE,BOISE,ID,83712,ADA,16001,LOCATED ON THE NE SIDE OF EAST PARK BOULEVARD.05 MILES SE OF SOUTH FERGUSON STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"IDAHO TAX COMMISSION; IDAHO URBAN DEVELOPMENT",NOT AVAILABLE,10405310,2,-116.1890043,43.6041751,7763
-8540675.2347,4775430.2579,628,NOT AVAILABLE,NOT AVAILABLE,1201 REISTERSTOWN ROAD,NOT AVAILABLE,PIKESVILLE,MD,21208,BALTIMORE,24005,ON THE NORTH CORNER OF THE REISTERSTOWN ROAD AND EAST SUDBROOK LANE INTERSECTION,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF STATE POLICE,(410) 486-3101,10407449,1,-76.722191,39.374305,3802
-10362526.1283,5613390.3892,629,SIBLEY SQUARE AT MEARS PARK,NOT AVAILABLE,190 EAST 5TH STREET,NOT AVAILABLE,SAINT PAUL,MN,55101,RAMSEY,27123,LOCATED ON THE SW CORNER OF EAST 5TH STREET AND SIBLEY STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF HUMAN RIGHTS,(651) 296-5663,10406673,1,-93.0881557,44.9483279,2666
-8526689.9643,4779490.5436,630,HAMPTON PLAZA,NOT AVAILABLE,300 EAST JOPPA ROAD,NOT AVAILABLE,TOWSON,MD,21286,BALTIMORE,24005,ON THE NE CORNER OF THE EAST JOPPA ROAD AND FAIRMOUNT AVENUE INTERSECTION,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONAL SERVICES,NOT AVAILABLE,10407481,1,-76.596559,39.4024945,3020
-8323068.7846,4898077.487,631,NOT AVAILABLE,NOT AVAILABLE,36 WEST STATE STREET,NOT AVAILABLE,TRENTON,NJ,08608,MERCER,34021,"NORTH SIDE OF WEST STATE STREET, BETWEEN NORTH WILLOW STREET AND CHANCERY LANE",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,OFFICE OF ECONOMIC GROWTH,(609) 292-1800,10405230,1,-74.767399,40.22078,1213
-10651087.8537,4728698.9337,632,KANSAS INSURANCE DEPARTMENT BUILDING,(785) 296-3071,420 SOUTHWEST 9TH STREET,NOT AVAILABLE,TOPEKA,KS,66612,SHAWNEE,20177,NE CORNER OF THE INTERSECTION OF SW 9TH STREET AND SW TOPEKA BOULEVARD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,KANSAS INSURANCE DEPARTMENT,NOT AVAILABLE,10405107,1,-95.6803503,39.049043,1603
-10649863.2152,4730228.2737,633,KANSAS LOTTERY BUILDING,(785) 296-5700,128 NORTH KANSAS AVENUE,NOT AVAILABLE,TOPEKA,KS,66603,SHAWNEE,20177,EAST SIDE OF NORTH KANSAS AVENUE APPROXIMATELY 0.05 MILES NORTH OF SE 1ST AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,KANSAS LOTTERY HEADQUARTERS,NOT AVAILABLE,10405109,1,-95.669349,39.059711,3621
-9441960.3562,4603283.2536,634,PRETRIAL SERVICES,(502) 573-1682,100 MILL CREEK PARK,NOT AVAILABLE,FRANKFORT,KY,40601,FRANKLIN,21073,LOCATED ON THE NORTH SIDE OF MILL CREEK PARK 0.07 MILES WEST OF DUNCAN ROAD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,KENTUCKY COURT OF JUSTICE,NOT AVAILABLE,10404482,1,-84.818573,38.168688,9230
-11686682.6164,4828417.9458,635,HEALTH CARE POLICY AND FINANCING,(303) 866-2868,1570 GRANT STREET,NOT AVAILABLE,DENVER,CO,80203,DENVER,08031,LOCATED ON THE SE CORNER OF GRANT STREET AND EAST 16TH AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"HEALTH CARE POLICY AND FINANCING, DEPARTMENT OF (DOHCPF)",NOT AVAILABLE,10405121,1,-104.9832565,39.7412887,1818
-11793306.7659,4257174.0967,636,CENTRAL COMPLEX - BATAAN MEMORIAL BUILDING,NOT AVAILABLE,407 GALISTEO STREET,NOT AVAILABLE,SANTA FE,NM,87501,SANTA FE,35049,LOCATED ON THE WEST SIDE OF DON GASPAR AVENUE 0.05 MILES NORTH OF SOUTH CAPITOL PLACE ,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"OFFICE OF THE ATTORNEY GENERAL; DEPARTMENT OF FINANCE AND ADMINISTRATION; OFFICE OF THE STATE ENGINEER; DEPARTMENT OF VETERANS SERVICES",NOT AVAILABLE,10404992,4,-105.9410767,35.6836141,2641
-10857525.9404,4231922.5102,637,CAMERON BUILDING,NOT AVAILABLE,2915 NORTH CLASSEN BOULEVARD,NOT AVAILABLE,OKLAHOMA CITY,OK,73106,OKLAHOMA,40109,"WEST SIDE OF NORTH CLASSEN BOULEVARD, 0.04 MILES SOUTH OF NW 29TH STREET",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF MINES,(405) 427-3859,10407409,1,-97.534815,35.499152,5400
-10855114.8911,4233287.6928,638,CENTENNIAL BUSINESS CENTER,NOT AVAILABLE,3817 NORTH SANTA FE AVENUE,NOT AVAILABLE,OKLAHOMA CITY,OK,73118,OKLAHOMA,40109,WEST SIDE OF NORTH SANTA FE AVENUE 0.03 MILES SOUTH OF NE 38TH STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"LOTTERY COMMISSION, OKLAHOMA",(405) 522-7700,10405294,1,-97.5131562,35.5091352,8508
-10855880.9783,4229685.5458,639,COLLARD BUILDING,NOT AVAILABLE,421 NORTHWEST 13TH STREET,NOT AVAILABLE,OKLAHOMA CITY,OK,73103,OKLAHOMA,40109,"NORTH SIDE OF NW 13TH STREET, BETWEEN NORTH WALKER AVENUE AND NORTH HUDSON",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DISTRICT ATTORNEYS COUNCIL,(405) 264-5000,10405287,1,-97.5200377,35.4827902,3710
-12934649.0095,5405128.8438,640,IDAHO WATER CENTER,NOT AVAILABLE,322 EAST FRONT STREET,NOT AVAILABLE,BOISE,ID,83702,ADA,16001,LOCATED ON THE NE SIDE OF EAST FRONT STREET 0.08 MILES NW OF SOUTH BROADWAY AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"DEPARTMENT OF WATER RESOURCES;  DEPARTMENT OF GEOSPATIAL TECHNOLOGY; UNIVERSITY OF IDAHO ECOHYDRAULICS",(208) 287-4800,10405321,3,-116.193929,43.608979,N/A
-12469548.6271,5874664.9265,641,MITCHELL BUILDING,NOT AVAILABLE,125 NORTH ROBERTS STREET,NOT AVAILABLE,HELENA,MT,59601,LEWIS AND CLARK,30049,"LOCATED ON THE EAST SIDE OF NORTH ROBERTS STREET, BETWEEN 5TH AVENUE AND LOCKEY AVENUE",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"DEPARTMENT OF REVENUE; ADMINISTRATION DIRECTORS OFFICE;  ADMINISTRATION INFORMATION TECHNOLOGY; STATE TREASURER; ACCOUNTING BUREAU",(406) 444-9840,10405174,5,-112.015861,46.5854218,4558
-14962971.408,8030830.342,642,JUNEAU BUSINESS CENTER,NOT AVAILABLE,410 WILLOUGHBY AVENUE,NOT AVAILABLE,JUNEAU,AK,99801,JUNEAU,02110,LOCATED ON THE SW SIDE OF WILLOUGHBY AVENUE 0.17 MILES NW OF THE INTERSECTION OF EGAN DRIVE AND WILLOUGHBY AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"ALASKA DEPARTMENT OF ENVIRONMENTAL CONSERVATION; ALASKA DEPARTMENT OF HEALTH AND SOCIAL SERVICES; ALASKA DEPARTMENT OF ADMINISTRATION",(907) 465-5066,10405276,3,-134.4146587,58.3010683,1780
-8323840.6842,4898331.9797,643,NOT AVAILABLE,NOT AVAILABLE,240 WEST STATE STREET,NOT AVAILABLE,TRENTON,NJ,08608,MERCER,34021,"NE SIDE OF WEST STATE STREET, BETWEEN CALHOUN STREET AND GREEN PLACE",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"DEPARTMENT OF THE PUBLIC ADVOCATE; DEPARTMENT OF EDUCATION",(609) 826-5090,10405151,2,-74.7743334,40.2225255,1002
-12935228.3275,5406215.028,644,CAPITOL PARK PLAZA,NOT AVAILABLE,300 NORTH 6TH STREET,NOT AVAILABLE,BOISE,ID,83702,ADA,16001,LOCATED ON THE SE SIDE OF NORTH 6TH STREET BETWEEN WEST BANNOCK STREET AND WEST JEFFERSON STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"IDAHO DEPARTMENT OF LANDS;  IDAHO BANKRUPTCY COMPANIES",(208) 334-0200,10407662,2,-116.1991336,43.616043,5764
-10364071.7959,5615446.7518,645,MINNESOTA STATE RETIREMENT BUILDING,NOT AVAILABLE,60 EMPIRE DRIVE,NOT AVAILABLE,SAINT PAUL,MN,55103,RAMSEY,27123,LOCATED ON THE SOUTH SIDE OF EMPIRE DRIVE 0.15 MILES WEST OF JACKSON STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"COUNCIL ON THE AFFAIRS OF THE CHICANO/LATINO PEOPLE; STATE BOARD OF INVESTMENT; MINNESOTA TEACHERS RETIREMENT ASSOCIATION; PUBLIC EMPLOYEES RETIREMENT ASSOCIATION; MINNESOTA STATE RETIREMENT SYSTEM; OFFICE OF THE SECRETARY OF STATE",(651) 296-9587,10406667,6,-93.102041,44.9614,1887
-10654039.5995,4731583.6391,646,KANSAS STATE DIVISION OF PRINTING,(785) 296-3631,201 NORTHWEST MACVICAR AVENUE,NOT AVAILABLE,TOPEKA,KS,66606,SHAWNEE,20177,ENTRANCE IS ON WEST SIDE OF NW MACVICAR AVENUE ACROSS FROM WHERE NW STORY STREET DEAD-ENDS INTO NW MACVICAR AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,KANSAS DIVISION OF PRINTING,(785) 296-3631,10405170,1,-95.7068656,39.0691643,2428
-8451882.9145,4914687.349,647,PENNSYLVANIA STATE OFFICE BUILDING,NOT AVAILABLE,625 CHERRY STREET,NOT AVAILABLE,READING,PA,19602,BERKS,42011,NORTH SIDE OF CHERRY STREET 0.08 MILES EAST OF SOUTH 6TH STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,PUBLIC WELFARE DEPARTMENT,NOT AVAILABLE,10404469,NOT AVAILABLE,-75.9245565,40.3346148,1152
-10650871.1204,4729677.4093,648,KANSAS DEPARTMENT OF LABOR BUILDING,(785) 296-5000,401 SOUTHWEST TOPEKA BOULEVARD,NOT AVAILABLE,TOPEKA,KS,66603,SHAWNEE,20177,SW CORNER OF THE INTERSECTION OF TOPEKA BOULEVARD AND SW 4TH STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"KANSAS DEPARTMENT OF LABOR; KANSAS DEPARTMENT OF HUMAN RESOURCES",(785) 296-5000,10405108,2,-95.6784031,39.0558681,3151
-9446681.5406,4607309.1625,649,CABINET FOR HEALTH AND FAMILY SERVICES BUILDING,(502) 564-1014,275 EAST MAIN STREET,NOT AVAILABLE,FRANKFORT,KY,40601,FRANKLIN,21073,LOCATED ON THE SOUTH SIDE OF EAST MAIN STREET 0.07 MILES WEST OF THE INTERSECTION OF MARTIN LUTHER KING JUNIOR BOULEVARD AND EAST MAIN STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"CORRECTIONS, DEPARTMENT OF; HEALTH AND FAMILY SERVICES, CABINET FOR",(502) 564-6631,10404492,2,-84.8609836,38.1971156,2321
-10852623.783,4229647.9613,650,NOT AVAILABLE,NOT AVAILABLE,1200 NORTHEAST 13TH STREET,NOT AVAILABLE,OKLAHOMA CITY,OK,73117,OKLAHOMA,40109,"SOUTH SIDE OF NE 13TH STREET, 0.03 MILES EAST OF NORTH EVEREST AVENUE",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"MENTAL HEALTH AND SUBSTANCE ABUSE, DEPARTMENT OF",(405) 522-3908,10405295,1,-97.4907786,35.4825155,1022
-10854150.0789,4234435.9229,651,LINCOLN PLAZA,NOT AVAILABLE,4545 NORTH LINCOLN BOULEVARD,NOT AVAILABLE,OKLAHOMA CITY,OK,73105,OKLAHOMA,40109,"WEST SIDE OF LINCOLN BOULEVARD, 0.07 MILES SOUTH OF NE 46TH STREET",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"CONSUMER CREDIT, DEPARTMENT OF; LAW ENFORCEMENT RETIREMENT SYSTEM, OKLAHOMA; FIREFIGHTERS PENSION AND RETIREMENT SYSTEM;TEACHER PREPARATION, OKLAHOMA COMMISSION FOR; ACCOUNTANCY BOARD, OKLAHOMA; ALCOHOLIC BEVERAGE LAWS ENFORCEMENT",(405) 521-3653,10405285,12,-97.5044893,35.5175318,3418
-7951600.9871,5135388.3334,652,AMERICAN LOCOMOTIVE COMPLEX - BUILDING 51,NOT AVAILABLE,555 VALLEY STREET,NOT AVAILABLE,PROVIDENCE,RI,02908,PROVIDENCE,44007,"SE SIDE OF VALLEY STREET, 0.05 MILES SW OF HEMLOCK STREET",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,ECONOMIC DEVELOPMENT CORPORATION,(401) 278-9100,10405406,1,-71.430447,41.82893,5628
-13696151.9285,5612007.7615,653,EXECUTIVE BUILDING,NOT AVAILABLE,155 COTTAGE STREET NE,NOT AVAILABLE,SALEM,OR,97301,MARION,41047,NW SIDE OF COTTAGE STREET NE BETWEEN STATE STREET AND COURT STREET NE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF ADMINISTRATIVE SERVICES,(503) 378-3104,10405433,1,-123.0346263,44.9395364,3964
-14962619.6409,8030789.4647,654,STATE OFFICE BUILDING,NOT AVAILABLE,333 WILLOUGHBY AVENUE,NOT AVAILABLE,JUNEAU,AK,99801,JUNEAU,02110,LOCATED ON THE NE SIDE OF WILLOUGHBY AVENUE 0.08 MILES NORTH WEST OF THE INTERSECTION OF EGAN DRIVE AND WILLOUGHBY AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"ALASKA DEPARTMENT OF ADMINISTRATION; ALASKA DEPARTMENT OF REVENUE; ALASKA DEPARTMENT OF COMMERCE, COMMUNITY, AND ECONOMIC DEVELOPMENT; ALASKA DEPARTMENT OF LABOR AND WORKFORCE DEVELOPMENT",(907) 465-2200,10405135,4,-134.4114991,58.300876,1770
-14963805.9824,8030908.7233,655,GOLDBELT PLACE,NOT AVAILABLE,801 WEST 10TH STREET,NOT AVAILABLE,JUNEAU,AK,99801,JUNEAU,02110,LOCATED ON THE SE SIDE OF 10TH STREET BETWEEN GLACIER AVENUE AND F STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"ALASKA DEPARTMENT OF EDUCATION AND EARLY DEVELOPMENT;  ALASKA DEPARTMENT OF ADMINISTRATION; ALASKA DEPARTMENT OF LABOR; ALASKA DEPARTMENT OF REVENUE",(907) 465-2800,10405269,4,-134.4221566,58.3014387,1878
-9239338.1887,4860520.3089,656,KEY BANK BUILDING,NOT AVAILABLE,88 EAST BROAD STREET,NOT AVAILABLE,COLUMBUS,OH,43215,FRANKLIN,39049,ENTITY IS LOCATED ON THE NW CORNER OF EAST BROAD STREET AND NORTH 3RD STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,AUDITOR OF STATE,(614) 466-4514,10405267,1,-82.9983869,39.9626784,3506
-12472302.1143,5874801.289,657,NEW YORK BUILDING,NOT AVAILABLE,46 SOUTH LAST CHANCE GULCH,NOT AVAILABLE,HELENA,MT,59601,LEWIS AND CLARK,30049,"LOCATED ON THE NW SIDE OF NORTH LAST CHANCE GULCH, BETWEEN WEST BROADWAY STREET AND WONG STREET",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"BOARD OF EDUCATION; OUTLANDISH INCORPORTATED",(406) 444-6576,10405219,2,-112.040596,46.586264,4154
-11700503.3679,4826336.2223,658,COLORADO STATE PATROL HEADQUARTERS,NOT AVAILABLE,700 KIPLING STREET,NOT AVAILABLE,LAKEWOOD,CO,80215,JEFFERSON,08059,"FROM THE INTERSECTION OF WEST 8TH AVE AND KIPLING STREET, TRAVEL 0.14 MILES SOUTH ON KIPLING STREET TO INTERSECTION WITH WEST 6TH AVENUE, TRAVEL SE ON WEST 6TH AVE APPROXIMATELY 0.11 MILES TO FACILITY ENTRANCE ON THE NE SIDE OF WEST 6TH AVENUE",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"AGRICULTURE, DEPARTMENT OF (DOAG); PUBLIC SAFETY, DEPARTMENT OF (CDPS)",(303) 239-4161,10405131,2,-105.1074104,39.7269071,5894
-10363411.2377,5614279.0938,659,STASSEN BUILDING,NOT AVAILABLE,600 NORTH ROBERT STREET,NOT AVAILABLE,SAINT PAUL,MN,55101,RAMSEY,27123,LOCATED ON THE NORTH CORNER OF ROBERT STREET NORTH AND 12TH STREET EAST,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"DEPARTMENT OF REVENUE; OFFICE OF ADMINISTRATIVE HEARINGS; BOARD OF ASSESSORS; WORKERS COMPENSATION",(651) 556-6003,10406681,4,-93.0961071,44.9539777,2934
